youtube_id,kol_nickname,subscriber,kol_player_num,kol_country,kol_interact_rate,kol_player_num_mean,price,kol_wotokol_score 
208445,AFV PETS,62100,23822545,美国,4,1297,￥4500.00-5940.00,4
153870,Treisy Tavárez Oficial,62100,4521144,美国,3,4660,￥3250.00-4290.00,3
101984,Myra Webber,62100,16203408,美国,9,14392,￥6350.00-8382.00,4
488,ExtraJill,62200,7744553,美国,6,10426,￥6180.00-8158.00,4
214084,Emily Enchanted,62200,5216374,美国,9,9469,￥5410.00-7033.00,4
123184,House Full Of Jays,62200,5636717,美国,15,2009,￥3720.00-4948.00,4
135167,AllTimeTop,62200,30007338,美国,0,26487,￥6240.00-8237.00,2
183820,AshecaLee,62200,2973612,美国,9,2958,￥4080.00-5345.00,1
235945,Kenzie Borowski,62300,4190258,美国,6,3702,￥8346.00-11101.00,4
233321,Cass Thompson Career Advice,62300,4824589,美国,9,1868,￥2790.00-3683.00,4
194015,Silver Meister,62400,5651696,美国,6,63342,￥2977.00-3960.00,4
220736,DivaDollFlawless,62400,7558002,美国,8,6543,￥6160.00-8008.00,4
126936,Relaxing Ambient Sounds,62400,22286911,美国,3,9961,￥3730.00-4961.00,3
145058,The Doll Circle,62400,14341400,美国,7,2096,￥5330.00-6876.00,4
5420,Ourfa Zinali,62500,280615,美国,7,1038,￥6360.00-8396.00,4
88973,Adela,62500,6497074,美国,7,1991,￥8216.00-10846.00,4
142507,SupremeTee,62500,6708197,美国,5,4134,￥5640.00-7332.00,4
230334,Chico Mambo Corp,62600,23275192,美国,6,16088,￥4700.00-6110.00,4
206544,Madison Wild,62600,3120068,美国,7,1787,￥4780.00-6262.00,4
214170,My Hairstyle Magazine,62600,16284205,美国,1,14290,￥6200.00-8184.00,3
112919,Emily Dao,62600,3221138,美国,7,3350,￥6440.00-8566.00,4
213131,ShelbyMaxine,62700,3393558,美国,2,3041,￥6450.00-8450.00,3
191111,briannacherrygarcia,62700,39639519,美国,2,34714,￥6380.00-8294.00,2
90249,Alexander Travelbum,62800,6664985,美国,8,1387,￥5170.00-6825.00,4
84010,Jazmin Castro,62800,5736325,美国,5,2997,￥4580.00-6000.00,4
1489,Kayleena,62900,2845982,美国,9,1090,￥6430.00-8552.00,4
93230,EATING PRETTY MUKBANGS,62900,6187197,美国,11,18769,￥3330.00-4396.00,1
637,Nicole Elise,63000,3816268,美国,3,9452,￥3660.00-4722.00,3
163452,NALF,63000,21715809,美国,7,44141,￥4850.00-6451.00,4
159860,lashesbykins,63000,3378117,美国,4,1732,￥3730.00-4961.00,4
126158,콜라병[kolrara],63100,8715804,美国,4,10966,￥3790.00-4927.00,3
195525,"O, The Oprah Magazine",63100,6385198,美国,3,27389,￥5680.00-7328.00,3
78942,Arizona State University,63200,9074230,美国,0,3073,￥0.00-0.00,2
5676,Mari Bandz,63300,3179304,美国,3,18359,￥6200.00-8184.00,3
85889,초짜낚시 TV,63300,18505104,美国,3,15032,￥3440.00-4541.00,3
184695,LatreceASMR,63300,9083648,美国,4,4197,￥5240.00-6760.00,4
96918,Julie Ventura,63500,26083895,美国,12,22930,￥6290.00-8303.00,4
227808,Random House,63500,14425413,美国,3,4310,￥6180.00-8034.00,3
130672,EllaPalMundo,63600,2294667,美国,8,1499,￥5390.00-7007.00,4
186432,ImaniAmour,63600,308135,美国,11,94055,￥55305.00-73003.00,1
11013,dumbmakeup,63700,1985833,美国,9,3274,￥6180.00-7973.00,1
18420,BrookeAllysonxo,63700,8185150,美国,10,2132,￥6450.00-8514.00,4
82734,Yuka Ohishi,63700,5051617,美国,8,12724,￥2990.00-3977.00,4
166903,Becky Morfin,63700,2011481,美国,6,1807,￥6630.00-8686.00,4
83857,The Gang Magazine,63700,7338968,美国,6,6473,￥6530.00-8620.00,4
188417,LisaOfficiallyLive,63700,8609980,美国,6,5587,￥4760.00-6141.00,4
858,More Melody,63800,7888254,美国,9,3728,￥6600.00-8514.00,4
1510,Davison Video,63800,31980739,美国,1,74,￥6240.00-8112.00,3
2750,CurlDaze,63800,4263271,美国,9,0,￥6110.00-8005.00,4
216979,KarolinasKrafts,63800,14839469,美国,8,12353,￥5820.00-7625.00,4
106177,RuFlorida,63800,16012208,美国,6,7001,￥5970.00-7821.00,4
220883,Through My Lens,63900,9605596,美国,3,38283,￥2320.00-3040.00,3
145984,Sophia Camarda,63900,5935297,美国,9,8763,￥4900.00-6517.00,1
163639,Preston Smiles,63900,4613591,美国,13,1687,￥6030.00-7779.00,4
216416,ZAFUL,64000,4456692,美国,8,0,￥5530.00-7189.00,4
230418,MeVova,64000,14129730,美国,7,30027,￥2690.00-3524.00,4
228136,House of Valentina,64000,5600318,美国,5,8180,￥2110.00-2765.00,4
214393,InATimelyFashion,64000,9983402,美国,8,10679,￥6080.00-7965.00,4
198901,Christopher Hiedeman,64000,10053922,美国,8,34553,￥5530.00-7134.00,4
233825,Lizzie Kommes,64000,3097725,美国,16,1223,￥6520.00-8476.00,4
162412,Packer Cards 87,64000,19612718,美国,4,12472,￥4570.00-5896.00,4
90996,March,64000,3898977,美国,6,80981,￥2620.00-3459.00,4
203192,Jasmine Star,64000,4528311,美国,8,2524,￥5750.00-7533.00,4
6740,Lauren Self,64100,4845904,美国,8,10041,￥6340.00-8306.00,4
28128,LovelyLikeLaura,64200,7126485,美国,7,16925,￥5630.00-7263.00,4
201262,ItsGottaBeSarahC,64200,9363692,美国,12,8144,￥6490.00-8567.00,4
8462,Grace Willow,64300,3651536,美国,10,2160,￥6370.00-8281.00,4
12383,Kinzey Rae,64300,5673538,美国,9,9466,￥5260.00-6944.00,4
191487,And I Get Dressed,64300,7456056,美国,9,14487,￥5540.00-7369.00,4
184919,Andrea Maria,64300,3794762,美国,8,3499,￥6730.00-8884.00,4
7329,Chelsi Madonna,64500,3283565,美国,6,0,￥6560.00-8594.00,4
1895,Kayleigh Carpenter,64600,5724118,美国,10,1108,￥6440.00-8372.00,4
207795,MODA ,64600,11854805,美国,3,9319,￥5840.00-7709.00,3
203353,Lama\'s Minary,64600,2730341,美国,11,1814,￥5280.00-7023.00,1
107068,Destiny Marie,64600,1547843,美国,8,1040,￥3780.00-4914.00,4
120857,Lauren Truelove,64600,5249555,美国,5,3718,￥6710.00-8791.00,4
113131,4 Quarter Crafts,64800,3272508,美国,16,2735,￥6380.00-8486.00,4
29200,Travel Tips by Laurie,64900,8437305,美国,11,5613,￥5960.00-7927.00,1
158974,Devon Windsor,64900,3628385,美国,4,37481,￥5330.00-6929.00,3
178191,Coco Janelle,64900,4973871,美国,7,20128,￥5350.00-7062.00,4
216939,rus31news,65000,30161168,美国,5,2741,￥3540.00-4567.00,3
185646,Yuyu TV,65000,27482924,美国,2,1242,￥3930.00-5109.00,2
166964,Kyla Laird,65000,4022794,美国,9,4477,￥6640.00-8632.00,4
221184,DamaV425,65000,9556524,美国,9,8190,￥6490.00-8567.00,4
120257,Ultra Class Family,65100,6562966,美国,3,1674,￥3340.00-4342.00,3
110699,Carl Murawski,65100,9416262,美国,7,14724,￥4960.00-6597.00,4
132899,Anna Ivanov,65100,4549720,美国,4,2309,￥4520.00-5922.00,4
186325,Paulina Osinkowska,65100,4598221,美国,5,2620,￥4620.00-6099.00,3
207841,slxxpy,65100,8575599,美国,8,7215,￥6420.00-8282.00,4
228451,OhhThatsMo,65200,4028212,美国,9,3683,￥2450.00-3185.00,4
114091,Get More Confidence,65200,4243504,美国,13,1288,￥5700.00-7467.00,4
157865,The Dan-O Channel,65300,13960950,美国,6,2298,￥4810.00-6398.00,4
195299,Kina Shen,65300,2448087,美国,3,48175,￥4810.00-6302.00,3
101868,Yonny Sohn 여니손,65300,3588875,美国,2,6550,￥5770.00-7617.00,3
84818,Laniqua & Kaniqua,65300,12725621,美国,6,11142,￥6630.00-8686.00,4
1686,Sonia Elsie,65400,5097376,美国,11,3863,￥6660.00-8725.00,1
27289,Sniper J0nes,65400,6505395,美国,7,0,￥4850.00-6402.00,4
178706,RoseBeauty,65400,1743304,美国,6,1530,￥6800.00-8976.00,4
191145,Bethany Hamilton,65400,7866779,美国,0,5856,￥5330.00-7036.00,2
102817,Ryan Paynter,65500,3881076,美国,8,21746,￥5830.00-7521.00,4
87423,JustTheVoice,65500,24138057,美国,7,10514,￥5570.00-7353.00,2
98660,XO. ZAHRIAAA,65500,2762222,美国,5,3706,￥3750.00-4875.00,4
142571,MickCheese,65500,819482,美国,2,15115,￥6860.00-9124.00,3
103993,Curly Chemistry,65500,3353664,美国,8,3027,￥3740.00-4862.00,4
863,The Girl Gone Green,65600,3960329,美国,7,4080,￥6630.00-8818.00,4
8739,Katie Sottile,65600,6201964,美国,10,3335,￥6200.00-7998.00,4
100635,Ahliyah Michelle,65600,1898619,美国,16,1827,￥5850.00-7664.00,4
230929,Blessed Blade,65600,6484317,美国,6,2044,￥3170.00-4121.00,4
1699,Maha Maven,65700,2281876,美国,6,1442,￥5880.00-7586.00,4
124928,СЕКОНД ХЕНД В США Поиск Клада в АМЕРИКЕ,65700,22913641,美国,9,51847,￥3830.00-5018.00,1
102379,Trend Hunter,65700,36880914,美国,4,2523,￥6340.00-8242.00,3
181106,Christine Amor,65700,3924972,美国,10,12417,￥6110.00-8005.00,4
32507,Brooke Didas,65800,5137214,美国,6,28287,￥5240.00-6760.00,4
89049,Bundit Tinsawake,65800,14028709,美国,3,4992,￥4840.00-6341.00,3
1269,KALINKAY,65900,1922971,美国,5,3512,￥6430.00-8488.00,3
200827,Coyote Works,65900,9159525,美国,7,36915,￥5690.00-7511.00,4
152250,Courtney King,65900,4576503,美国,4,43771,￥5890.00-7657.00,3
162930,It\'s Our Wonderful Life,65900,28069275,美国,14,3310,￥6150.00-8180.00,4
159955,Mercury News,65900,51665469,美国,2,35258,￥20979.00-27063.00,2
94634,AmericanExperiencePBS,65900,14317989,美国,2,3065,￥4230.00-5584.00,3
2973,Kelly Gooch,66000,9319225,美国,10,11217,￥5700.00-7410.00,4
21511,Megan La\'Shea,66000,1258636,美国,3,0,￥6420.00-8282.00,3
162388,blatherbie,66000,6461438,美国,6,34269,￥2570.00-3316.00,4
221839,LifeWithTabitha,66100,3541930,美国,7,6223,￥4210.00-5473.00,4
105725,Salem Tovar,66100,2069541,美国,12,28657,￥4240.00-5597.00,4
136341,kenziemacbrown,66100,6517421,美国,7,37094,￥6030.00-7960.00,4
74911,drowninginfandomfeels,66100,31221750,美国,7,10540,￥5650.00-7345.00,4
5482,McKnight Twins,66200,3016284,美国,8,12873,￥4580.00-5954.00,4
221411,IamJustaVlogger,66300,6595879,美国,8,3202,￥6710.00-8723.00,4
234333,Ashley Ducey,66300,3491192,美国,11,20356,￥5230.00-6799.00,4
120123,LÝ HƯƠNG TV,66300,27664726,美国,3,1590,￥5610.00-7293.00,3
195342,Lenon Honor,66300,8762463,美国,10,5390,￥5480.00-7289.00,4
227498,Travel Channel,66300,16153027,美国,3,4596,￥5680.00-7384.00,3
229099,Estelita Quintero,66400,7535958,美国,6,4145,￥3220.00-4251.00,4
117341,Brian DeCosta,66400,3795085,美国,4,21038,￥6070.00-8013.00,4
192702,Jenn Marie,66400,7119235,美国,6,6230,￥6690.00-8831.00,4
129161,Jon Sarta,66400,30006537,美国,7,23307,￥5960.00-7689.00,2
76801,Denise Austin,66400,6377645,美国,2,21815,￥6872.00-9003.00,2
136904,Glossy-Velvet,66500,21530646,美国,9,44439,￥3570.00-4606.00,1
84468,SpencerVybes,66500,3931318,美国,4,6578,￥4390.00-5707.00,4
218231,Amanda Nicole DIY,66500,7288147,美国,9,7123,￥6680.00-8885.00,4
210148,Brice Larimer,66500,5930584,美国,5,2881,￥4290.00-5535.00,4
113360,Birchbox Grooming,66500,14173517,美国,3,4304,￥6720.00-8804.00,3
169701,Deana and Phil,66600,10135033,美国,9,10864,￥2820.00-3638.00,4
78613,Syeral Williams,66600,4894257,美国,8,5563,￥3300.00-4290.00,4
213354,RealChrisBaca,66600,6285389,美国,6,2297,￥5290.00-6983.00,4
215062,Brittany Xavier,66800,2177962,美国,4,5776,￥2090.00-2780.00,3
236073,Anna Bertarioni,66800,4546294,美国,3,3040,￥5490.00-7302.00,3
197751,TheQueensCabinet,66800,8680517,美国,2,5262,￥4500.00-5850.00,2
190763,BiohazardousBeauty,66800,3952276,美国,14,4811,￥6720.00-8804.00,4
87475,Spotlight,66800,29918904,美国,0,12235,￥5720.00-7379.00,2
204442,Jannelle O\'Shaughnessy,66900,4200233,美国,5,2778,￥5660.00-7528.00,4
231509,Makiah Roam,66900,29065387,美国,17,22925,￥5920.00-7696.00,4
181699,Babble,66900,20395325,美国,2,8759,￥6150.00-8057.00,2
228667,Angela’s Camera Roll,67000,3322374,美国,7,5761,￥6860.00-8987.00,4
152762,Loveme.com,67000,20478902,美国,4,1595,￥6570.00-8673.00,3
206931,12 News,67000,47518051,美国,3,19210,￥2690.00-3551.00,3
9486,Lyndsay Rae,67100,8048729,美国,4,0,￥6870.00-9069.00,3
189596,Güzellik Yayını,67100,11808401,美国,3,10204,￥6730.00-8884.00,3
198314,Vanessa Klein,67100,5068079,美国,16,4420,￥6730.00-8884.00,4
190367,FlexWell,67100,36859214,美国,0,30612,￥0.00-0.00,2
90797,Tiff Benson,67200,7122508,美国,9,5562,￥5320.00-6863.00,4
136458,Rachelle and Zach,67200,5774278,美国,3,20393,￥5510.00-7219.00,3
192444,Ire Asmr,67200,7743922,美国,9,6492,￥5230.00-6956.00,1
189206,Dr. Phoenyx,67200,3445333,美国,8,2796,￥6380.00-8422.00,4
140986,Adonia Bree,67200,4258235,美国,3,1942,￥6830.00-9016.00,3
1288,Nicole Sauls,67300,4053454,美国,7,388,￥7000.00-9100.00,4
133122,Daily Life of Lexie,67300,15260465,美国,7,4305,￥5730.00-7621.00,4
224919,adelala,67400,5799384,美国,9,2503,￥3610.00-4657.00,4
128505,Crybabies,67400,4001012,美国,2,3442,￥6970.00-9201.00,3
120398,Lefie,67500,3483751,美国,11,12259,￥6830.00-9084.00,1
115306,가이안 GAIAN,67500,6740253,美国,4,4838,￥2460.00-3272.00,3
228608,PhillyDiva,67500,10188908,美国,0,9068,￥0.00-0.00,2
107226,theinfinitecup,67600,3258717,美国,6,2952,￥3930.00-5070.00,4
134396,The Juilliard School,67600,9740431,美国,4,1090,￥5470.00-7221.00,3
167456,Naomi Rose,67600,5106642,美国,7,1533,￥3830.00-4979.00,4
177965,Martha Hunt,67700,2868159,美国,5,67214,￥6160.00-8070.00,3
218166,Love Angel Pham,67700,7784659,美国,3,31581,￥2220.00-2909.00,3
1263,Nofita,67900,4681568,美国,7,1805,￥6670.00-8738.00,4
146047,Yvette ASMR,67900,15803889,美国,6,36111,￥6030.00-8020.00,4
234022,soughtout112,68000,8919526,美国,5,1062,￥3970.00-5281.00,3
143783,marileigh,68000,10739104,美国,15,1230,￥6940.00-9092.00,4
174137,战友之家Voice of Guo Media,68100,26682852,美国,4,14491,￥3680.00-4858.00,4
163211,Filipino Christian Channel,68100,28113245,美国,2,8343,￥5310.00-7010.00,2
144004,Kaitlyn Films,68200,6250083,美国,5,20700,￥2680.00-3511.00,4
125773,Marialis,68200,8282045,美国,10,3621,￥3200.00-4160.00,4
79648,Samrilo Entertainment Services,68200,567,美国,5,39282,￥5640.00-7276.00,3
152520,Music For Life 2,68300,15206041,美国,1,8001,￥4610.00-6132.00,3
119669,ADV Podcasts,68400,3207367,美国,7,18984,￥12492.00-16115.00,4
117073,Randall Pich,68400,4807238,美国,3,1852,￥6500.00-8385.00,3
207347,Astro Viva,68500,4554111,美国,9,5105,￥5840.00-7709.00,4
222989,Makeup Lover67,68500,10412042,美国,9,9017,￥6790.00-8760.00,1
193728,elegantcudorfox,68600,26674197,美国,10,789596,￥3600.00-4644.00,4
156830,Nicolina Borelli,68600,2940882,美国,5,2518,￥9035.00-11927.00,3
112005,TriColor Cat,68600,13715809,美国,7,25779,￥6520.00-8672.00,4
203712,TheGradFam,68700,7355577,美国,5,15079,￥4910.00-6334.00,3
219357,Jessica Starling,68700,11689255,美国,5,6559,￥5110.00-6746.00,3
60734,Jess Heart,68800,1959010,美国,19,249,￥6880.00-9013.00,4
151483,Mandy in the Making,68800,5821152,美国,12,22002,￥3740.00-4900.00,4
137033,Lilybetzabe,68800,4100693,美国,14,3573,￥6970.00-9201.00,4
11541,westafricanbaby,68900,3931933,美国,6,4824,￥6350.00-8382.00,4
1455,Brittany Simon,69000,230343,美国,0,5138,￥0.00-0.00,2
146312,加里·維納查克,69000,2573096,美国,4,36757,￥6010.00-7994.00,4
217681,Itz So Nyiah,69000,5105108,美国,9,11591,￥3810.00-5030.00,1
157541,Thrifty Tiffany,69000,8513487,美国,13,11789,￥2430.00-3159.00,4
632,LeahsEssence,69100,2082096,美国,7,3987,￥6510.00-8398.00,4
10897,Britt Shaheen,69100,7216553,美国,6,15934,￥5740.00-7520.00,4
81017,dan and chelle,69100,9163210,美国,9,12726,￥4620.00-6006.00,4
153782,Ashlyn L. VanHorn,69100,1940236,美国,7,14882,￥4480.00-5824.00,4
176489,Kamila Bravo,69100,2437178,美国,8,3390,￥7000.00-9310.00,4
14844,Pardy Twins,69200,10097239,美国,4,4168,￥6870.00-9138.00,4
79743,Chaos Fragrances,69200,11758616,美国,7,10610,￥2990.00-3858.00,4
130779,SheTired,69200,9774346,美国,4,197825,￥4730.00-6102.00,3
172130,Isaac Carree,69200,6045266,美国,7,16406,￥6080.00-8026.00,2
221810,Ihor Kutsenko,69200,7318756,美国,2,2269,￥6950.00-9035.00,3
73677,Amanda Vang,69300,9060327,美国,5,1195,￥6200.00-8246.00,4
215930,Ty\'Jalayah Robertson,69400,8642371,美国,11,2520,￥6190.00-8171.00,4
164106,Kevin Reyes,69400,39661993,美国,4,33883,￥21347.00-28179.00,3
181091,Aloha Angelica,69500,7697368,美国,5,1066,￥6210.00-8260.00,3
184849,VixenDaily,69500,5271591,美国,5,10863,￥2950.00-3806.00,4
95707,Lydia Senn,69500,9761925,美国,9,7730,￥6730.00-8951.00,4
307,flo,69600,5260580,美国,2,0,￥7140.00-9497.00,3
65315,Lily & Annie,69600,7180272,美国,5,18800,￥3870.00-5109.00,3
167246,Andrea Tooley,69600,4835478,美国,5,2448,￥6740.00-8762.00,3
226697,Healthy Recipe Channel,69600,6952057,美国,10,4888,￥5640.00-7389.00,4
228792,Iylalife,69600,5560644,美国,6,4794,￥6940.00-9161.00,4
136397,Cristina Elif Boboc,69600,3367570,美国,4,45108,￥2410.00-3182.00,3
6651,Sarah Ramos,69700,6683990,美国,8,5761,￥6390.00-8499.00,4
85522,Marketing 360,69700,8008487,美国,7,3777,￥5490.00-7192.00,4
136433,Hermela Solomon,69800,4651320,美国,2,17768,￥6380.00-8231.00,3
152350,LIVEKINDLY,69900,6764133,美国,10,9961,￥4440.00-5728.00,4
113545,How 2 Travelers,69900,8203486,美国,5,7080,￥6990.00-9157.00,4
211709,HerRoom,69900,40849960,美国,0,13442,￥2400.00-3168.00,2
138718,Real Comedienne Latrese Allen,69900,5693325,美国,4,15215,￥5150.00-6747.00,4
10508,Matthew Brian Brown,70000,6213030,美国,1,0,￥7050.00-9306.00,3
192573,ItsSteephh,70000,2563595,美国,4,2285,￥7190.00-9347.00,4
149879,Tanya Rae,70000,5342487,美国,17,1814,￥6710.00-8791.00,4
153737,두리필름 durifilm,70100,7578916,美国,2,1597,￥7620.00-10135.00,3
131902,Where the Jones,70100,6820978,美国,7,89483,￥5380.00-6994.00,4
157588,Marquetta Breslin,70100,6958131,美国,7,2611,￥5580.00-7422.00,4
149132,Crystal Tara,70200,8994066,美国,0,28122,￥5000.00-6500.00,2
231716,NRDEtv,70200,13874805,美国,3,7048,￥5170.00-6721.00,3
94169,Scottie33Pippen,70200,47490131,美国,4,1026,￥5450.00-7031.00,3
119555,MsLucyMa,70200,16804001,美国,9,5274,￥6930.00-9009.00,1
9400,Regina,70300,7515430,美国,7,0,￥7160.00-9308.00,4
197787,Keila Keto,70300,3690274,美国,7,3162,￥7020.00-9126.00,4
117691,NewsBall TV,70300,23094754,美国,3,18202,￥6190.00-8109.00,3
143620,neecxle,70300,10678605,美国,11,6289,￥5150.00-6850.00,1
91487,Aye Ciara,70400,4408059,美国,7,14224,￥6490.00-8502.00,4
5567,Teresa Kiana,70500,4847945,美国,7,40385,￥6300.00-8253.00,4
50236,Niveda108,70500,4657274,美国,5,0,￥7000.00-9240.00,3
126183,ET Style,70500,28080809,美国,2,80757,￥4960.00-6548.00,3
110728,Мульти Лайк,70500,29057637,美国,0,25125,￥6860.00-8918.00,2
139179,Cicily Boone,70500,5655464,美国,8,1496,￥7120.00-9470.00,4
173194,Before Bed,70600,4830863,美国,2,3299,￥5470.00-7221.00,3
184373,Ray Ortega,70600,10429017,美国,4,7929,￥6470.00-8347.00,3
187133,My Lovely Texas Home,70700,8990034,美国,7,2309,￥1277.00-1648.00,4
206488,Laurscurls,70700,4554834,美国,8,1786,￥4090.00-5399.00,4
224220,DIY Sweet TV,70700,10423469,美国,2,7642,￥5690.00-7341.00,3
41379,by CHLOE WEN,70800,5480271,美国,6,2512,￥3090.00-4048.00,4
157519,YES-YES АЛИэкспресс,70800,9853965,美国,5,37829,￥7046.00-9372.00,3
226113,The Grommet,70800,66623529,美国,4,20210,￥2830.00-3708.00,3
1253,Hunter Mahon,70900,7528870,美国,5,0,￥7390.00-9534.00,4
212127,Ashley Barron,70900,4271148,美国,4,1677,￥6270.00-8277.00,4
155705,Laurart,70900,12425288,美国,8,1682,￥4840.00-6438.00,4
78015,[큐지] Qrious Gourmet,70900,25461609,美国,3,4457,￥2090.00-2738.00,3
217716,kinsey b,70900,6289100,美国,10,2248,￥3500.00-4585.00,4
202820,OrlandoQponQueen,71000,2686966,美国,7,10478,￥3160.00-4172.00,4
39455,Angela Benedict,71100,4666934,美国,10,4936,￥6810.00-8853.00,4
174294,Tazzy Phe,71100,7028379,美国,8,69139,￥6760.00-8721.00,4
6140,Dose of Colors,71200,4276634,美国,7,0,￥7160.00-9308.00,4
216911,"Nail Art, Beauty, Travel and Music Videos",71200,14348295,美国,3,12290,￥6950.00-9244.00,3
172682,Владилен Вяжевич,71400,17487111,美国,11,31759,￥6540.00-8437.00,1
123532,Taylor Hansen,71400,1274212,美国,3,1734,￥7290.00-9696.00,3
101825,Nessa Nessa,71500,3175877,美国,7,17736,￥3890.00-5174.00,4
375,ellenawhat,71600,4202605,美国,9,1494,￥7380.00-9816.00,4
1229,Riley Williamson,71600,5557044,美国,4,156,￥7250.00-9353.00,3
12618,Miss Green Eyes,71600,8403712,美国,12,7712,￥5410.00-7088.00,4
148971,noa1mbot,71600,17568383,美国,5,6256,￥5660.00-7528.00,4
235588,Tube Wilderness TV,71600,9464430,美国,5,16135,￥6030.00-7900.00,3
113974,Sammy Slime,71600,56139482,美国,1,27570,￥4170.00-5547.00,3
136425,Arin Ray,71600,1013224,美国,7,4449,￥5110.00-6797.00,2
153801,kristabrusso,71700,3930230,美国,7,4541,￥5694.00-7346.00,4
145845,Greenbrier Bushcraft,71700,5940468,美国,4,24643,￥3720.00-4948.00,3
151966,Cassidy Coles,71700,8897599,美国,5,6347,￥3710.00-4861.00,3
85326,Nicki Gomez,71700,11530378,美国,5,9634,￥7090.00-9430.00,3
84523,NuWorldEraMusicGroup llc.,71800,33687206,美国,4,26963,￥6740.00-8830.00,3
205019,Camerons Car Reviews,71800,60936225,美国,2,50635,￥6660.00-8592.00,2
6072,Sadie xo,71900,9150633,美国,9,5387,￥7240.00-9557.00,4
91733,Empty Hanger,72000,5091127,美国,8,4254,￥5730.00-7507.00,4
121039,THE MENDEZ SQUAD,72000,8668282,美国,11,1495,￥6060.00-7818.00,4
6346,Elaine Hau,72100,11153153,美国,1,0,￥7270.00-9379.00,3
214385,Anna Heid,72200,5238542,美国,4,1897,￥4000.00-5200.00,3
234117,Gaming With FaTa,72200,531989,美国,4,3459,￥5520.00-7176.00,3
112897,Highlowluxxe,72300,4417804,美国,8,18127,￥3460.00-4498.00,4
94402,Dan Froelke\'s Channel,72400,2066438,美国,3,1526,￥481.00-626.00,3
1232,Caitlin Lee,72500,7084695,美国,3,0,￥7380.00-9816.00,3
90316,iCRAiZ,72500,7480730,美国,7,3505,￥7320.00-9516.00,4
171527,Golden retriever ASMR,72500,6300178,美国,7,4048,￥5920.00-7874.00,4
11630,the JK today,72600,12659127,美国,6,5238,￥7180.00-9334.00,4
11972,pompberry,72600,5382532,美国,11,5379,￥6670.00-8872.00,1
169917,TMAC & KEAVAA,72600,495609,美国,8,2103,￥6910.00-9191.00,4
157650,Let\'s Be Us,72800,6842270,美国,10,46236,￥4970.00-6611.00,4
203213,Samii Ryan,72800,984095,美国,5,1061,￥7370.00-9508.00,4
190682,Докторская Колбаса,72800,4152985,美国,8,56134,￥5270.00-6799.00,4
132348,Vy Do,72800,4128897,美国,8,20824,￥6940.00-8953.00,4
228711,USAlina,72800,4042306,美国,8,1263,￥3320.00-4350.00,4
145610,Chef Recipes /وصفات منيو شيف مصطفى,72900,8651896,美国,4,7411,￥7220.00-9386.00,3
106795,Amused Living,73000,29929738,美国,5,1058,￥6490.00-8567.00,4
119234,The Real O\'Neils,73000,4621511,美国,12,41049,￥6470.00-8411.00,4
154142,American Airlines,73000,21653771,美国,2,2453,￥6840.00-9029.00,2
130448,chandler ainsley,73100,3720267,美国,5,13823,￥3000.00-3990.00,4
112579,Tessa Renée TR,73100,6172356,美国,8,4205,￥6120.00-8079.00,4
161599,Yris Palmer,73100,2718659,美国,4,2498,￥3490.00-4607.00,4
191645,Bionic Turtle,73300,15659308,美国,2,12945,￥6380.00-8422.00,3
103960,Brandon F.,73400,9975970,美国,9,44803,￥6250.00-8250.00,4
181876,MaKayla MaShelle,73500,2960292,美国,7,1522,￥4150.00-5437.00,4
2938,AllThatFresh,73600,10526769,美国,8,1555,￥7380.00-9521.00,4
3666,Alex Zevallos,73600,9540659,美国,7,801,￥7560.00-9980.00,4
3672,Locust&WildHoney,73600,10250208,美国,6,14015,￥6840.00-8824.00,4
192847,Native Borne,73600,4204504,美国,9,6088,￥5020.00-6677.00,1
143138,Lee Benjamin,73700,5302694,美国,4,39263,￥6050.00-7926.00,4
113935,HARRY LE,73700,12128211,美国,3,9050,￥2091.00-2719.00,3
122654,LilyAndAbby,73800,6647602,美国,3,4814,￥6550.00-8515.00,3
41776,Liora Lapointe,73900,1741122,美国,6,25183,￥6540.00-8568.00,4
91021,GQue BBQ - Westminster,73900,6248114,美国,3,4018,￥5530.00-7355.00,3
219355,Emilly Madelon,73900,3359333,美国,20,2920,￥7460.00-9698.00,4
180051,Olivia Culpo,73900,5008927,美国,3,4210,￥6930.00-8940.00,3
158912,Miyuki,73900,22815732,美国,5,2083,￥5700.00-7467.00,3
182890,Marla Nyamdorj,74000,3835765,美国,9,3241,￥7080.00-9417.00,4
76111,Gacha Queen Gabss,74000,6300109,美国,13,3369,￥7050.00-9165.00,4
106255,ThePohto Southern Cooking,74000,6271578,美国,13,28839,￥3710.00-4861.00,4
3648,Jadon Grundy,74100,5136624,美国,9,18781,￥5400.00-7128.00,1
231118,Memeshake,74100,11014931,美国,3,138194,￥2920.00-3826.00,3
136278,Knitting with Suzanne Bryan,74100,7873089,美国,8,2939,￥5300.00-6837.00,4
125430,Margitu Adamo,74100,4349891,美国,4,3673,￥4400.00-5852.00,4
179032,Carmencita,74200,7819413,美国,13,1524,￥7300.00-9563.00,4
137706,cyotheking,74200,17651788,美国,7,4969,￥1705.00-2234.00,4
234528,Stelliana Bassi,74300,608637,美国,4,119347,￥6570.00-8541.00,3
150918,MEOME - Romance Movies,74300,20090552,美国,0,3587,￥0.00-0.00,2
120213,Peak Design,74300,10705661,美国,3,28836,￥5980.00-7954.00,3
